Unnamed: 0,datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
8427,2016-12-17 03:00:00,59669.0,25.934191014945778,1284229.6775998971,438.6331510969204,40321505.932842284,0.0022163924368126565,29105.67140340396,0.21670166961521453,20279.09272422031,684413.8768815043,0.0,30554.376564156188,28472.49843584382,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,290381.9382868573,219563.72972527932,8553.734945324515
8428,2016-12-17 04:00:00,59608.0,25.934191014945778,1282647.6919479854,438.6331510969204,40294749.31062537,0.0022163924368126565,29105.536203465315,0.21670166961521453,20265.873922373783,684399.5473333278,0.0,30554.376564156188,28411.49843584382,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,290381.9382868573,219067.37538354908,8553.734945324515
8429,2016-12-17 05:00:00,61462.0,26.636402430073115,1331335.1620735477,905.0711887973137,41756593.15485765,0.5520486557664874,31407.59178119357,0.4642385756676558,21811.805783142645,706927.450075106,0.0,31862.04690672366,28957.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,302812.1965471618,224722.88892945406,8553.734945324515
8430,2016-12-17 06:00:00,62430.0,26.69503614341126,1357158.0088295008,895.3073084016393,42597645.3938728,2.28679318499648,32945.32867894248,1.4181530174758603,22805.26963453692,718056.9925846134,0.0,32766.046906723663,29021.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,311539.48932698497,225254.88892945406,8553.734945324515
8431,2016-12-17 07:00:00,64584.0,28.156782287452273,1415312.6672099063,475.35037032940016,44064291.9206813,0.002402328399034594,34048.675107344,0.10012321428571427,24451.305091026086,727694.7360922724,0.0,34494.37656415619,29447.49843584382,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,326913.73390741734,229057.09999168513,8553.734945324515
8432,2016-12-17 08:00:00,67634.0,29.896231976303817,1505068.5943539436,869.1112842236328,46305939.25655828,0.4011529693046614,34533.74424975498,0.4867513389513109,25032.328936180355,738465.6693480703,0.0,36032.399179508466,30959.47582049155,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,342181.7979415216,243862.82502252172,8553.734945324515
8433,2016-12-17 09:00:00,69285.0,30.064346864996512,1554557.7857230024,879.8304879108383,47679668.14710479,0.3762750337932977,35105.356668867644,0.3608161144499608,25745.7810948428,748926.2328165245,0.0,37481.399179508466,31161.47582049155,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,355533.87383211765,245920.3914923204,8553.734945324515
8434,2016-12-17 10:00:00,69078.0,30.064346864996512,1548334.465921948,879.8304879108383,47497543.236107245,0.3762750337932977,35027.46773687243,0.3608161144499608,25671.09215915166,748114.5178528568,0.0,37274.399179508466,31161.47582049155,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,353577.22374819015,245920.3914923204,8553.734945324515
8435,2016-12-17 11:00:00,68516.0,29.98390542465336,1531467.6994241031,867.9820285262041,47025469.91950541,0.4003491288216958,34827.15018640463,0.4993050377842284,25430.640196655582,744760.5749932101,0.0,36763.399179508466,31110.47582049155,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,348855.30423404597,245430.9954923204,8553.734945324515
8436,2016-12-17 12:00:00,67153.0,29.76072686957474,1490708.72011407,590.7632439759035,45986756.182144046,0.002984600774061633,34472.027036941196,0.0497497005988024,24932.499655534964,737044.3338083046,0.0,35880.87485252719,30630.000147472827,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,340797.68966786575,240385.3726189289,8553.734945324515
8437,2016-12-17 13:00:00,65752.0,29.587493085271323,1449061.3975973034,552.2260369127516,44758097.739406936,0.003533099215686275,34162.88651425185,0.4092093959731544,24707.766468480168,730504.4942039635,0.0,34631.87485252719,30478.000147472827,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,328540.33089058136,238754.5532937751,8553.734945324515
8438,2016-12-17 14:00:00,63737.0,26.888138021860055,1392179.567911613,920.0648177102807,43581110.79314885,0.3491309119010819,33938.819738446415,0.9057578031116712,23859.691286498204,725863.1626797795,0.0,34000.04690672366,29094.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,322727.1102658431,225922.14050893093,8553.734945324515
8439,2016-12-17 15:00:00,62413.0,26.69503614341126,1356704.1932150628,895.3073084016393,42582425.16962997,2.28679318499648,32906.45319479754,1.4181530174758603,22781.161033239827,717773.3142322882,0.0,32749.046906723663,29021.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,311375.9735946932,225254.88892945406,8553.734945324515
8440,2016-12-17 16:00:00,63575.0,26.888138021860055,1387823.6895520717,920.0648177102807,43432060.29267979,0.3491309119010819,33882.26053071844,0.9057578031116712,23712.95852239411,725267.8180037442,0.0,33838.04690672366,29094.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,321125.772829578,225922.14050893093,8553.734945324515
8441,2016-12-17 17:00:00,66634.0,29.729455289731614,1475275.8954494423,913.3150894326877,45546137.61344597,0.2420689066910811,34371.14431623037,0.15585982142857144,24862.59338705834,734861.6728947727,0.0,35465.399179508466,30526.47582049155,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,336720.32026240206,239251.20272240957,8553.734945324515
8442,2016-12-17 18:00:00,67112.0,29.76072686957474,1489488.5303124173,590.7632439759035,45962534.88914104,0.002984600774061633,34471.90466830946,0.0497497005988024,24930.459917810414,737038.8322984468,0.0,35880.87485252719,30589.000147472827,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,340797.68966786575,239936.19350216244,8553.734945324515
8443,2016-12-17 19:00:00,65222.0,28.895647570332486,1433568.242669663,493.61536764705886,44474959.236995175,0.0024936617647058823,34161.37926644066,0.11892089552238808,24638.03323694621,730406.2361021526,0.0,34631.87485252719,29948.000147472827,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,328540.33089058136,233502.82862257634,8553.734945324515
8444,2016-12-17 20:00:00,63450.0,26.888138021860055,1384462.6722993392,920.0648177102807,43317052.190466,0.3491309119010819,33838.61916673081,0.9057578031116712,23599.738797005153,724808.4471117416,0.0,33713.04690672366,29094.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,319890.1729559167,225922.14050893093,8553.734945324515
8445,2016-12-17 21:00:00,61358.0,26.636402430073115,1328564.97622082,905.0711887973137,41662465.75122273,0.5520486557664874,31350.178720993852,0.4642385756676558,21763.52497127321,706540.0963323605,0.0,31758.04690672366,28957.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,301800.9301450454,224722.88892945406,8553.734945324515
8446,2016-12-17 22:00:00,58515.0,25.730413157009533,1254418.9702396651,871.0806182074243,39360772.63595777,0.7332735643094448,27956.877319283652,1.0100073486211874,19568.646815105585,666970.9597323224,0.0,29535.04690672366,28337.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,280694.89833121805,218467.92301649792,8553.734945324515
8447,2016-12-17 23:00:00,54241.0,25.34807864268356,1145280.011934373,901.1738883858987,35335767.92880409,0.19270167410714284,24600.67992040174,0.5076179456285368,16966.953039526703,533906.9271767058,0.0,25426.04690672366,28172.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,239483.9103619373,216623.30500407558,8553.734945324515
8448,2016-12-18 00:00:00,51391.0,25.296639872523418,1073122.4088401804,906.6801971288044,32937997.57472798,0.3024030869442085,23704.87267036118,0.4675155690548553,15880.776025007639,521687.75690143905,0.0,22862.04690672366,27886.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,214914.62133408227,214565.27849328122,8553.734945324515
8449,2016-12-18 01:00:00,49891.0,24.861649205676,1035411.0405784851,885.5350669383004,31953622.354848903,0.12732625301527742,23553.459399828753,0.3195716559342869,15537.353306936388,519649.25132193073,0.0,22203.04690672366,27045.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,208559.8980507897,207279.15631300904,8553.734945324515
8450,2016-12-18 02:00:00,47595.0,24.483871929824563,978773.4914117431,722.564894736842,30710583.85417983,0.003647929824561403,23476.39532280786,0.09446129032258063,15186.235697311415,518746.89131682576,0.0,21626.810825979646,25326.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,203077.7395843586,193674.5191849769,8553.734945324515
8451,2016-12-18 03:00:00,46763.0,24.267999840262185,958536.8935183131,857.5308809891259,30158802.960869554,0.19460730088495576,23387.458023655843,0.2172964994211487,15078.335010597531,516786.20524108136,0.0,21174.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,198906.31029735488,190641.82284820083,8553.734945324515
8452,2016-12-18 04:00:00,46544.0,24.267999840262185,953222.2015532957,857.5308809891259,29971003.697932936,0.19460730088495576,23344.839024762037,0.2172964994211487,15030.7470772243,515846.23272369127,0.0,20955.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,196888.60752776358,190641.82284820083,8553.734945324515
8453,2016-12-18 05:00:00,46832.0,24.267999840262185,960211.3855072912,857.5308809891259,30217972.591657802,0.19460730088495576,23400.885927416904,0.2172964994211487,15093.328469057591,517082.36096573854,0.0,21243.04690672366,24946.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,199542.02486859597,190641.82284820083,8553.734945324515
8454,2016-12-18 06:00:00,48483.0,24.618876580276016,1000540.9167993737,376.0021398079306,31039352.310840476,0.0019002303455872226,23478.05620986347,0.03166273062730628,15207.860843117463,518832.50511313503,0.0,21626.810825979646,26214.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,203077.7395843586,199772.32856607743,8553.734945324515
8455,2016-12-18 07:00:00,50965.0,25.26763685549254,1062347.5415643172,387.14746961405535,32578644.860909026,0.001955808986175116,23591.601283959848,0.0358421052631579,15703.959502914937,520598.60492647166,0.0,22487.810825979646,27835.06417402036,0.0,0.0,0.0,642.1250000000001,0,0.0,gas,211269.06705816535,214193.62070932542,8553.734945324515
8456,2016-12-18 08:00:00,54162.0,25.34807864268356,1143277.513721601,901.1738883858987,35264575.19162161,0.19270167410714284,24585.45648814728,0.5076179456285368,16926.851221822046,533550.1209748617,0.0,25347.04690672366,28172.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,238719.04985036925,216623.30500407558,8553.734945324515
8457,2016-12-18 09:00:00,56846.0,25.62680293699077,1211596.7511132574,1486.2426474656486,37628452.860802904,1.2240342161136044,26772.27797617115,0.8161128030318969,18682.928438904935,630231.8919442489,0.0,28031.04690672366,28172.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,263864.96133838693,216623.30500407558,8553.734945324515
8458,2016-12-18 10:00:00,57258.0,25.62680293699077,1222154.9939232974,1486.2426474656486,38240784.83155875,1.2240342161136044,27276.580073209952,0.8161128030318969,19019.166913754078,654936.9044061493,0.0,28443.04690672366,28172.82809327635,0.0,0.0,0.0,642.1250000000001,0,1.0,coal,269875.81753570377,216623.30500407558,8553.734945324515
