,datetime,demand,co2_tot,so2_tot,nox_tot,coal_mix,gas_mix,oil_mix,biomass_mix,geothermal_mix,hydro_mix,nuclear_mix
0,2016-01-01 00:00:00,36287.0,25102218.997619994,16288.072648000001,15461.409925999998,19123.0,16818.0,346.0,0.0,0.0,0.0,0.0
1,2016-01-01 01:00:00,35310.0,24702551.388390012,16012.828792000006,15075.317430000005,18984.0,16054.0,272.0,0.0,0.0,0.0,0.0
2,2016-01-01 02:00:00,34097.0,24069292.713509988,15729.361634000006,15204.953497999999,18528.0,15299.0,270.0,0.0,0.0,0.0,0.0
3,2016-01-01 03:00:00,33856.0,23862474.49157999,17038.423872000007,14973.391251999996,18334.0,15252.0,270.0,0.0,0.0,0.0,0.0
4,2016-01-01 04:00:00,33822.0,23820017.326395005,15857.22801,14249.639888,18278.0,15274.0,270.0,0.0,0.0,0.0,0.0
5,2016-01-01 05:00:00,34047.0,23861466.60904499,15456.396404000005,13965.644274000002,18261.0,15516.0,270.0,0.0,0.0,0.0,0.0
6,2016-01-01 06:00:00,34157.0,24038822.18372999,15952.436803999995,14150.398211999993,18506.0,15377.0,274.0,0.0,0.0,0.0,0.0
7,2016-01-01 07:00:00,34894.0,24628174.91897999,17508.13681200001,14562.514895999997,18964.0,15580.0,350.0,0.0,0.0,0.0,0.0
8,2016-01-01 08:00:00,35972.0,25204454.21119499,16929.421649999993,15010.086255999999,19452.0,16170.0,350.0,0.0,0.0,0.0,0.0
9,2016-01-01 09:00:00,37628.0,26004264.79459499,16307.341316000005,15612.311808,19842.0,17436.0,350.0,0.0,0.0,0.0,0.0
10,2016-01-01 10:00:00,39382.0,26951725.179855008,17071.90137800001,15891.890909999998,20416.0,18616.0,350.0,0.0,0.0,0.0,0.0
11,2016-01-01 11:00:00,39934.0,27175628.416889984,17838.329196,15337.52240600001,20658.0,18926.0,350.0,0.0,0.0,0.0,0.0
12,2016-01-01 12:00:00,39973.0,27083605.384859998,21404.399316000003,15431.839544000006,20733.0,18845.0,395.0,0.0,0.0,0.0,0.0
13,2016-01-01 13:00:00,39664.0,26869096.048499998,17920.283460000002,14898.408157999998,20577.0,18711.0,376.0,0.0,0.0,0.0,0.0
14,2016-01-01 14:00:00,39182.0,26383748.44475999,16698.933113999992,14771.08885200001,20013.0,18819.0,350.0,0.0,0.0,0.0,0.0
15,2016-01-01 15:00:00,38610.0,26004276.588000003,16642.685238000002,14386.480936000005,19670.0,18590.0,350.0,0.0,0.0,0.0,0.0
16,2016-01-01 16:00:00,40269.0,26863017.909000017,16863.678818000004,14997.544960000005,20101.0,19635.0,533.0,0.0,0.0,0.0,0.0
17,2016-01-01 17:00:00,43843.0,29510454.987315014,21115.40380000001,16858.755641999993,22711.0,20563.0,569.0,0.0,0.0,0.0,0.0
18,2016-01-01 18:00:00,46107.0,31261050.78899997,23449.758300000016,18476.665453999987,24917.0,20625.0,565.0,0.0,0.0,0.0,0.0
19,2016-01-01 19:00:00,46738.0,31689332.8275,23462.827598000014,19141.06630600001,25554.0,20618.0,566.0,0.0,0.0,0.0,0.0
20,2016-01-01 20:00:00,46149.0,31128425.785110004,22420.297863999993,18517.865954000015,25114.0,20469.0,566.0,0.0,0.0,0.0,0.0
21,2016-01-01 21:00:00,45016.0,30714291.296684995,22930.85037400001,18360.650747999996,25020.0,19323.0,673.0,0.0,0.0,0.0,0.0
22,2016-01-01 22:00:00,42838.0,29032604.360414986,20276.75683999999,17383.94193400001,23234.0,18945.0,659.0,0.0,0.0,0.0,0.0
23,2016-01-01 23:00:00,39676.0,26933313.86028,17691.96504400001,15789.689608000004,21235.0,18157.0,284.0,0.0,0.0,0.0,0.0
24,2016-01-02 00:00:00,38000.0,26001463.407314975,16989.46541999999,15379.695827999998,20302.0,17400.0,298.0,0.0,0.0,0.0,0.0
25,2016-01-02 01:00:00,36649.0,25272161.96366999,17044.576934000004,14980.816422000004,19336.0,17043.0,270.0,0.0,0.0,0.0,0.0
26,2016-01-02 02:00:00,36537.0,25284868.90396499,17533.731516000003,14992.350745999998,19182.0,17085.0,270.0,0.0,0.0,0.0,0.0
27,2016-01-02 03:00:00,37149.0,25732180.96221,18775.82784600001,15314.836480000004,19654.0,17225.0,270.0,0.0,0.0,0.0,0.0
28,2016-01-02 04:00:00,36766.0,25579440.03812999,18794.26160800002,15678.579010000005,19669.0,16827.0,270.0,0.0,0.0,0.0,0.0
29,2016-01-02 05:00:00,38842.0,26909012.18850001,21096.30356600002,16543.084902,20875.0,17697.0,270.0,0.0,0.0,0.0,0.0
30,2016-01-02 06:00:00,40524.0,28368945.008999996,23903.529937999996,17649.324002000005,22639.0,17542.0,343.0,0.0,0.0,0.0,0.0
31,2016-01-02 07:00:00,42209.0,29329478.83729499,25329.432254000025,18081.720411999995,23656.0,18203.0,350.0,0.0,0.0,0.0,0.0
32,2016-01-02 08:00:00,44135.0,30695783.815500002,27894.79058000001,18926.696586000013,25305.0,18480.0,350.0,0.0,0.0,0.0,0.0
33,2016-01-02 09:00:00,44593.0,30827053.484999992,29208.361038,19104.469365999998,25294.0,18949.0,350.0,0.0,0.0,0.0,0.0
34,2016-01-02 10:00:00,44346.0,30498491.036069985,24934.888094000016,18716.65167,24814.0,19183.0,349.0,0.0,0.0,0.0,0.0
35,2016-01-02 11:00:00,43112.0,29382995.494815,20513.677648000023,17732.739692000003,23490.0,19273.0,349.0,0.0,0.0,0.0,0.0
36,2016-01-02 12:00:00,41502.0,28322733.91228498,19246.390674,16452.806547999997,22620.0,18532.0,350.0,0.0,0.0,0.0,0.0
37,2016-01-02 13:00:00,39786.0,27188243.731499996,17646.57366999999,15719.729116000002,21581.0,17855.0,350.0,0.0,0.0,0.0,0.0
38,2016-01-02 14:00:00,39019.0,26665433.015999995,17133.423372000005,15452.775300000005,20884.0,17786.0,349.0,0.0,0.0,0.0,0.0
39,2016-01-02 15:00:00,38267.0,26269990.16731499,16923.665384000004,15135.563230000009,20567.0,17350.0,350.0,0.0,0.0,0.0,0.0
40,2016-01-02 16:00:00,38938.0,26519375.323814977,16977.489354000016,15295.628194000003,20601.0,17987.0,350.0,0.0,0.0,0.0,0.0
41,2016-01-02 17:00:00,43153.0,28831155.76650003,18771.03179000001,16850.169593999995,22031.0,20617.0,505.0,0.0,0.0,0.0,0.0
42,2016-01-02 18:00:00,46001.0,30893186.364315007,21117.022763999998,18570.327924000023,24361.0,20965.0,675.0,0.0,0.0,0.0,0.0
43,2016-01-02 19:00:00,46455.0,31224037.641000014,21791.790252000003,18580.745408000013,24849.0,21056.0,550.0,0.0,0.0,0.0,0.0
44,2016-01-02 20:00:00,46224.0,31219410.99749999,22602.691002000007,18440.84712400001,25132.0,20740.0,352.0,0.0,0.0,0.0,0.0
45,2016-01-02 21:00:00,45164.0,30774255.317999993,21927.56712400002,18300.10394600001,24903.0,19908.0,353.0,0.0,0.0,0.0,0.0
46,2016-01-02 22:00:00,43312.0,29574321.718499996,20181.535787999997,18057.724696000005,23748.0,19208.0,356.0,0.0,0.0,0.0,0.0
47,2016-01-02 23:00:00,41713.0,28657224.81519001,19585.255366000005,17369.440266000012,22951.0,18392.0,370.0,0.0,0.0,0.0,0.0
48,2016-01-03 00:00:00,40469.0,28107766.447500013,19693.58385200001,17184.013954000005,22864.0,17308.0,297.0,0.0,0.0,0.0,0.0
49,2016-01-03 01:00:00,38710.0,27196589.833499994,18794.754652000007,16596.754512,22138.0,16302.0,270.0,0.0,0.0,0.0,0.0
50,2016-01-03 02:00:00,37630.0,26406234.839355007,17481.132438000004,16342.700652000001,21055.0,16306.0,269.0,0.0,0.0,0.0,0.0
51,2016-01-03 03:00:00,37278.0,26152692.054,17104.250240000005,15798.486766000002,20701.0,16307.0,270.0,0.0,0.0,0.0,0.0
52,2016-01-03 04:00:00,37887.0,26695524.342449993,17619.035846000006,16314.631648,21164.0,16453.0,270.0,0.0,0.0,0.0,0.0
53,2016-01-03 05:00:00,38883.0,27471485.032199986,18718.475842000003,16733.512024,21933.0,16680.0,270.0,0.0,0.0,0.0,0.0
54,2016-01-03 06:00:00,39667.0,28041995.535000008,21211.152399999995,17899.93881199999,22566.0,16831.0,270.0,0.0,0.0,0.0,0.0
55,2016-01-03 07:00:00,41587.0,29414333.293454997,22302.659200000016,19545.711965999995,23883.0,17434.0,270.0,0.0,0.0,0.0,0.0
56,2016-01-03 08:00:00,42913.0,30363862.967700016,23978.8045,20055.072272000005,24830.0,17737.0,346.0,0.0,0.0,0.0,0.0
57,2016-01-03 09:00:00,42741.0,30191415.26386501,23506.153272000018,19455.967516000026,24694.0,17698.0,349.0,0.0,0.0,0.0,0.0
58,2016-01-03 10:00:00,42145.0,29668906.64097,23347.736781999996,19337.08216800001,24049.0,17745.0,351.0,0.0,0.0,0.0,0.0
59,2016-01-03 11:00:00,41667.0,29389879.214595,22953.442322000028,18767.022970000013,23693.0,17624.0,350.0,0.0,0.0,0.0,0.0
60,2016-01-03 12:00:00,42637.0,29774596.415025014,22718.254432000016,19009.447166,23758.0,18528.0,351.0,0.0,0.0,0.0,0.0
61,2016-01-03 13:00:00,43348.0,30214853.295524996,22845.411206000015,19315.95618600001,24107.0,18890.0,351.0,0.0,0.0,0.0,0.0
62,2016-01-03 14:00:00,42436.0,29806861.356734995,22172.513290000017,19103.589060000006,24013.0,18066.0,357.0,0.0,0.0,0.0,0.0
63,2016-01-03 15:00:00,41869.0,29583493.35884999,22317.273006000014,19027.621240000008,23813.0,17495.0,561.0,0.0,0.0,0.0,0.0
64,2016-01-03 16:00:00,42896.0,29934281.840280008,22100.65008400003,19435.940667999985,23613.0,18563.0,720.0,0.0,0.0,0.0,0.0
65,2016-01-03 17:00:00,47459.0,32605222.267574992,24626.29339800002,21913.288370000002,25536.0,20969.0,954.0,0.0,0.0,0.0,0.0
66,2016-01-03 18:00:00,51643.0,35505058.17095998,30403.827482000004,24256.73467399998,28785.0,21838.0,1020.0,0.0,0.0,0.0,0.0
67,2016-01-03 19:00:00,52875.0,36223144.08644999,31592.55929000001,24120.349896000003,29933.0,22164.0,778.0,0.0,0.0,0.0,0.0
68,2016-01-03 20:00:00,52036.0,36101752.754415005,31104.78713800001,23454.92209600002,30022.0,21309.0,705.0,0.0,0.0,0.0,0.0
69,2016-01-03 21:00:00,49599.0,34612931.53477501,27757.091017999996,22709.637966000006,28548.0,20249.0,802.0,0.0,0.0,0.0,0.0
70,2016-01-03 22:00:00,46824.0,32608379.27137503,24378.025768,20365.000365999997,26221.0,19970.0,633.0,0.0,0.0,0.0,0.0
71,2016-01-03 23:00:00,44493.0,31394964.902775023,23850.015142000015,18979.053682000005,24640.0,19234.0,619.0,0.0,0.0,0.0,0.0
72,2016-01-04 00:00:00,43171.0,30386529.892109994,22884.77618400001,18456.575953999993,23804.0,18819.0,548.0,0.0,0.0,0.0,0.0
73,2016-01-04 01:00:00,42455.0,30110828.205944993,23687.334229999997,18974.54273799996,23562.0,18353.0,540.0,0.0,0.0,0.0,0.0
74,2016-01-04 02:00:00,42382.0,30254166.15749999,24169.28065399999,19573.752821999977,23803.0,18039.0,540.0,0.0,0.0,0.0,0.0
75,2016-01-04 03:00:00,42941.0,30800039.330070004,25007.72967000001,20716.264705999987,24365.0,18036.0,540.0,0.0,0.0,0.0,0.0
76,2016-01-04 04:00:00,43883.0,31441425.475364994,27080.258283999992,20502.620024000003,25032.0,18312.0,539.0,0.0,0.0,0.0,0.0
77,2016-01-04 05:00:00,46840.0,33274885.369319998,29741.114147999997,21289.197723999998,26209.0,20091.0,540.0,0.0,0.0,0.0,0.0
78,2016-01-04 06:00:00,53310.0,37449269.024085015,34176.96654799998,24587.92131799999,29348.0,23279.0,683.0,0.0,0.0,0.0,0.0
79,2016-01-04 07:00:00,56219.0,39332457.17100002,36815.354406000035,25990.07080800002,31263.0,24258.0,698.0,0.0,0.0,0.0,0.0
80,2016-01-04 08:00:00,57069.0,39990982.76249998,38215.158532000016,26668.095291999998,32092.0,24277.0,700.0,0.0,0.0,0.0,0.0
81,2016-01-04 09:00:00,58985.0,41614118.1645,41253.105888000035,27387.392462000003,33716.0,24569.0,700.0,0.0,0.0,0.0,0.0
82,2016-01-04 10:00:00,58705.0,41740537.115805,43008.74794999998,27731.045492000012,35117.0,22889.0,699.0,0.0,0.0,0.0,0.0
83,2016-01-04 11:00:00,57720.0,41100335.75411998,41504.01035000003,27275.31711399999,34591.0,22429.0,700.0,0.0,0.0,0.0,0.0
84,2016-01-04 12:00:00,57910.0,41421352.23822001,41287.75471400005,27680.40723999998,34851.0,22360.0,699.0,0.0,0.0,0.0,0.0
85,2016-01-04 13:00:00,57895.0,41419543.311329976,41165.97874800001,27892.914198000006,34952.0,22243.0,700.0,0.0,0.0,0.0,0.0
86,2016-01-04 14:00:00,57441.0,41026925.43673498,41073.97837200001,27686.71829399999,34467.0,22274.0,700.0,0.0,0.0,0.0,0.0
87,2016-01-04 15:00:00,58106.0,41422900.80301502,43733.86994,30108.29663599998,34825.0,22581.0,700.0,0.0,0.0,0.0,0.0
88,2016-01-04 16:00:00,61660.0,43683032.482095,49084.13418199999,30401.29824799999,36687.0,24273.0,700.0,0.0,0.0,0.0,0.0
89,2016-01-04 17:00:00,65888.0,46102524.81419998,53534.121871999974,31880.18917400001,38218.0,26823.0,847.0,0.0,0.0,0.0,0.0
90,2016-01-04 18:00:00,70072.0,48998896.17807002,57428.30460199997,33470.80949999999,41108.0,27887.0,1077.0,0.0,0.0,0.0,0.0
91,2016-01-04 19:00:00,70584.0,49537132.667310014,56084.36790000001,33599.26789199999,41968.0,27428.0,1188.0,0.0,0.0,0.0,0.0
92,2016-01-04 20:00:00,69570.0,49043412.65320499,56594.484115999956,34644.858493999986,41290.0,27085.0,1195.0,0.0,0.0,0.0,0.0
93,2016-01-04 21:00:00,70203.0,49524265.15526998,60946.69019399999,36262.15086600002,41846.0,27153.0,1204.0,0.0,0.0,0.0,0.0
94,2016-01-04 22:00:00,66449.0,46849034.650109984,56672.08678999998,34185.826358000006,39916.0,25429.0,1104.0,0.0,0.0,0.0,0.0
95,2016-01-04 23:00:00,61314.0,43346014.161780015,50827.473752,30286.54702400001,37346.0,23190.0,778.0,0.0,0.0,0.0,0.0
96,2016-01-05 00:00:00,59532.0,42886389.788715005,57616.48533200004,31783.685572000017,37879.0,20814.0,839.0,0.0,0.0,0.0,0.0
97,2016-01-05 01:00:00,60233.0,43738539.50350501,60094.49632800002,32252.01244999999,39436.0,19975.0,822.0,0.0,0.0,0.0,0.0
98,2016-01-05 02:00:00,59766.0,43564584.05820001,57247.053728000035,32572.180513999996,39683.0,19181.0,902.0,0.0,0.0,0.0,0.0
99,2016-01-05 03:00:00,60413.0,44107550.61003001,57804.16030600002,33126.60667599998,39703.0,19518.0,1192.0,0.0,0.0,0.0,0.0
100,2016-01-05 04:00:00,62623.0,45776067.941655025,58651.31658800002,35642.98612000003,40875.0,20017.0,1731.0,0.0,0.0,0.0,0.0
101,2016-01-05 05:00:00,64559.0,46565902.211610004,59404.68101000003,35922.89255600003,40539.0,21974.0,2046.0,0.0,0.0,0.0,0.0
102,2016-01-05 06:00:00,69557.0,50106344.08119,63323.16045800001,38609.09115399998,42367.0,24808.0,2382.0,0.0,0.0,0.0,0.0
103,2016-01-05 07:00:00,73327.0,52411591.88469002,66032.94254000002,40360.619522,43751.0,26908.0,2668.0,0.0,0.0,0.0,0.0
104,2016-01-05 08:00:00,72764.0,52570342.00221,68174.45645400001,40985.17824199996,43044.0,27034.0,2686.0,0.0,0.0,0.0,0.0
105,2016-01-05 09:00:00,70262.0,50857617.545535006,68329.03982200005,39016.398162000034,42189.0,25560.0,2513.0,0.0,0.0,0.0,0.0
106,2016-01-05 10:00:00,69281.0,50301416.97892498,67829.53812599998,37838.745769999965,42583.0,24576.0,2122.0,0.0,0.0,0.0,0.0
107,2016-01-05 11:00:00,68038.0,49166183.81362505,66155.864402,36597.13839800002,42976.0,23478.0,1584.0,0.0,0.0,0.0,0.0
108,2016-01-05 12:00:00,66813.0,48519150.44170497,65486.28159400002,35590.75886800002,42743.0,23039.0,1031.0,0.0,0.0,0.0,0.0
109,2016-01-05 13:00:00,65472.0,47573992.491974965,63133.07882999997,34669.13296599999,41982.0,22405.0,1085.0,0.0,0.0,0.0,0.0
110,2016-01-05 14:00:00,63999.0,46339147.69211999,59035.57083799997,34118.75648399997,40611.0,22311.0,1077.0,0.0,0.0,0.0,0.0
111,2016-01-05 15:00:00,63530.0,45984475.55170497,58684.435888000015,33473.18255799998,39995.0,22464.0,1071.0,0.0,0.0,0.0,0.0
112,2016-01-05 16:00:00,65739.0,47238085.473285004,59267.54622400004,34122.53421799998,40470.0,23789.0,1480.0,0.0,0.0,0.0,0.0
113,2016-01-05 17:00:00,69461.0,49429897.95719997,60162.235398000004,36609.307414,41088.0,26744.0,1629.0,0.0,0.0,0.0,0.0
114,2016-01-05 18:00:00,71245.0,50858913.912899986,61598.54475600001,37344.365194,42775.0,26883.0,1587.0,0.0,0.0,0.0,0.0
115,2016-01-05 19:00:00,70615.0,50354602.51392002,60639.25637600003,37269.63225400004,42564.0,26461.0,1590.0,0.0,0.0,0.0,0.0
116,2016-01-05 20:00:00,70264.0,49917848.274705015,60237.267069999965,36995.69183199998,43165.0,25586.0,1513.0,0.0,0.0,0.0,0.0
117,2016-01-05 21:00:00,67461.0,47948557.38506999,57724.34483600002,35595.66252199997,42033.0,24300.0,1128.0,0.0,0.0,0.0,0.0
118,2016-01-05 22:00:00,63945.0,45768285.201539986,55249.32115999997,34262.484712,40521.0,22247.0,1177.0,0.0,0.0,0.0,0.0
119,2016-01-05 23:00:00,62179.0,44789265.66449994,54981.30044400004,33464.690488,39816.0,21205.0,1158.0,0.0,0.0,0.0,0.0
120,2016-01-06 00:00:00,59888.0,42943597.78199998,50235.171278,31173.554518000004,37988.0,20815.0,1085.0,0.0,0.0,0.0,0.0
121,2016-01-06 01:00:00,58767.0,42040069.64473502,47168.641897999965,30079.603835999995,36792.0,20922.0,1053.0,0.0,0.0,0.0,0.0
122,2016-01-06 02:00:00,58579.0,41926194.34042503,47068.423668000025,29972.091188000035,36609.0,20934.0,1036.0,0.0,0.0,0.0,0.0
123,2016-01-06 03:00:00,59576.0,42600123.93322503,49096.51839399998,31043.809490000018,37465.0,21075.0,1036.0,0.0,0.0,0.0,0.0
124,2016-01-06 04:00:00,61644.0,44232547.09525499,51525.11239799997,32394.451317999996,38985.0,21333.0,1326.0,0.0,0.0,0.0,0.0
125,2016-01-06 05:00:00,64671.0,46561275.56811,54974.628459999985,35574.55606200001,40566.0,22584.0,1521.0,0.0,0.0,0.0,0.0
126,2016-01-06 06:00:00,69460.0,49642469.54639998,57157.234821999984,37949.218952,42237.0,25313.0,1910.0,0.0,0.0,0.0,0.0
127,2016-01-06 07:00:00,72730.0,52332639.57414002,61415.491502,41198.849256000045,43320.0,26928.0,2482.0,0.0,0.0,0.0,0.0
128,2016-01-06 08:00:00,72343.0,52007508.098880015,67008.43871999999,39668.623188,43131.0,27122.0,2090.0,0.0,0.0,0.0,0.0
129,2016-01-06 09:00:00,69965.0,50205954.80856003,60864.25014999995,37628.87972999998,41399.0,26778.0,1788.0,0.0,0.0,0.0,0.0
130,2016-01-06 10:00:00,66697.0,47229099.805860035,62873.67685000004,33286.120938000015,40928.0,24713.0,1056.0,0.0,0.0,0.0,0.0
131,2016-01-06 11:00:00,64273.0,45971377.61467505,58743.02912799998,30991.431963999974,40014.0,23162.0,1097.0,0.0,0.0,0.0,0.0
132,2016-01-06 12:00:00,62111.0,44252193.093615,53322.799399999974,30183.97480400001,38499.0,22433.0,1179.0,0.0,0.0,0.0,0.0
133,2016-01-06 13:00:00,59948.0,42805411.73406,50606.20504799993,28663.300896000015,37374.0,21523.0,1051.0,0.0,0.0,0.0,0.0
134,2016-01-06 14:00:00,58391.0,41465109.399509996,48144.227516000006,27805.36937800001,35903.0,21426.0,1062.0,0.0,0.0,0.0,0.0
135,2016-01-06 15:00:00,58608.0,41595248.7165,44918.287385999975,28906.284420000015,36080.0,21653.0,875.0,0.0,0.0,0.0,0.0
136,2016-01-06 16:00:00,58827.0,41554697.547000006,46468.81542599998,29747.77296600001,36019.0,21894.0,914.0,0.0,0.0,0.0,0.0
137,2016-01-06 17:00:00,62651.0,43862853.78561002,50975.894524,31157.359884000023,37759.0,23953.0,939.0,0.0,0.0,0.0,0.0
138,2016-01-06 18:00:00,65655.0,46188599.43418502,56979.99866999997,32810.72618800001,40065.0,24643.0,947.0,0.0,0.0,0.0,0.0
139,2016-01-06 19:00:00,64713.0,45277313.050799996,55300.27085599995,32961.66938399999,39265.0,24448.0,1000.0,0.0,0.0,0.0,0.0
140,2016-01-06 20:00:00,63866.0,44531157.01704,53228.99437400001,32387.63541600001,38952.0,23889.0,1025.0,0.0,0.0,0.0,0.0
141,2016-01-06 21:00:00,61049.0,42848671.75796997,51412.398726,31308.861046,38060.0,21963.0,1026.0,0.0,0.0,0.0,0.0
142,2016-01-06 22:00:00,57389.0,40533532.91641501,48720.279513999994,29759.262798000003,35780.0,20584.0,1025.0,0.0,0.0,0.0,0.0
143,2016-01-06 23:00:00,53967.0,38178608.56950001,41124.90809199997,27264.160972,33147.0,19792.0,1028.0,0.0,0.0,0.0,0.0
144,2016-01-07 00:00:00,51454.0,36277580.629559994,37046.153478,25745.86738599999,30714.0,19738.0,1002.0,0.0,0.0,0.0,0.0
145,2016-01-07 01:00:00,49980.0,35305599.940934986,36949.60992400003,25746.15613,29765.0,19383.0,832.0,0.0,0.0,0.0,0.0
146,2016-01-07 02:00:00,49997.0,35241686.94331499,38784.25661199992,25467.125913999975,29568.0,19583.0,846.0,0.0,0.0,0.0,0.0
147,2016-01-07 03:00:00,49951.0,35270681.483100004,39288.567075999985,25514.447696,29494.0,19541.0,916.0,0.0,0.0,0.0,0.0
148,2016-01-07 04:00:00,51249.0,36269484.00343499,39829.97478800002,27107.45787799999,30162.0,19978.0,1109.0,0.0,0.0,0.0,0.0
149,2016-01-07 05:00:00,53710.0,37861065.69676499,42004.054122,28999.712171999996,31288.0,20772.0,1650.0,0.0,0.0,0.0,0.0
150,2016-01-07 06:00:00,58197.0,41033810.06369998,47405.10461999998,30970.54024600002,33674.0,22703.0,1820.0,0.0,0.0,0.0,0.0
151,2016-01-07 07:00:00,62762.0,44320702.79762999,52344.35222,33404.642178,36904.0,24032.0,1826.0,0.0,0.0,0.0,0.0
152,2016-01-07 08:00:00,62453.0,43912890.48146998,51471.81869999998,33671.68361599999,36827.0,23849.0,1777.0,0.0,0.0,0.0,0.0
153,2016-01-07 09:00:00,61380.0,43121535.76945499,51827.53178600005,32512.949857999996,36804.0,22952.0,1624.0,0.0,0.0,0.0,0.0
154,2016-01-07 10:00:00,61349.0,43237797.8775,53258.64466,32383.956200000004,37189.0,22651.0,1509.0,0.0,0.0,0.0,0.0
155,2016-01-07 11:00:00,59136.0,41646104.600415014,48708.065552000015,31066.440936000014,35583.0,22139.0,1414.0,0.0,0.0,0.0,0.0
156,2016-01-07 12:00:00,57577.0,40774316.14474501,46686.18290800004,30008.352622000017,35159.0,21498.0,920.0,0.0,0.0,0.0,0.0
157,2016-01-07 13:00:00,56131.0,39610962.96600002,44084.259876000026,28757.156316000033,34105.0,21358.0,668.0,0.0,0.0,0.0,0.0
158,2016-01-07 14:00:00,54587.0,38523611.02500001,41673.98613399998,27939.644417999993,32839.0,21140.0,608.0,0.0,0.0,0.0,0.0
159,2016-01-07 15:00:00,54759.0,38720253.352785,43303.10202799998,27922.929499999987,33158.0,21049.0,552.0,0.0,0.0,0.0,0.0
160,2016-01-07 16:00:00,54074.0,38102662.67003999,43947.91731999997,27961.344256000008,32416.0,21094.0,564.0,0.0,0.0,0.0,0.0
161,2016-01-07 17:00:00,56415.0,39491351.53093504,46030.43983599998,28521.20116600001,33467.0,22362.0,586.0,0.0,0.0,0.0,0.0
162,2016-01-07 18:00:00,59086.0,41316607.75093499,48463.81627599997,29278.92398800002,35756.0,22662.0,668.0,0.0,0.0,0.0,0.0
163,2016-01-07 19:00:00,58976.0,40847069.66019,48073.43120999998,28774.491852,35576.0,22720.0,680.0,0.0,0.0,0.0,0.0
164,2016-01-07 20:00:00,57993.0,40393912.60899003,47323.55396199996,29032.30074600001,34927.0,22387.0,679.0,0.0,0.0,0.0,0.0
165,2016-01-07 21:00:00,55673.0,38814259.49122499,44366.06993400001,27477.951387999998,33254.0,21823.0,596.0,0.0,0.0,0.0,0.0
166,2016-01-07 22:00:00,52215.0,36562235.32449001,39059.39332399997,26093.210528,30994.0,20810.0,411.0,0.0,0.0,0.0,0.0
167,2016-01-07 23:00:00,47860.0,33738812.520840004,33581.41161800001,23317.618876,28111.0,19339.0,410.0,0.0,0.0,0.0,0.0
168,2016-01-08 00:00:00,45413.0,32146810.800854985,30664.941041999988,21104.49735799999,26368.0,18633.0,412.0,0.0,0.0,0.0,0.0
169,2016-01-08 01:00:00,44550.0,31237475.772405002,29495.629084000007,19396.615187999996,25106.0,19032.0,412.0,0.0,0.0,0.0,0.0
170,2016-01-08 02:00:00,44006.0,30925343.351009995,29215.056630000017,19338.666628000006,24730.0,18866.0,410.0,0.0,0.0,0.0,0.0
171,2016-01-08 03:00:00,44066.0,30879816.271785,29790.956084,19315.535782,24731.0,18923.0,412.0,0.0,0.0,0.0,0.0
172,2016-01-08 04:00:00,44379.0,31088596.734869987,29619.492996000004,19165.915088000005,24755.0,19205.0,419.0,0.0,0.0,0.0,0.0
173,2016-01-08 05:00:00,45791.0,31970718.027689997,30888.523783999997,19526.161818,25402.0,19872.0,517.0,0.0,0.0,0.0,0.0
174,2016-01-08 06:00:00,50675.0,35171628.674504995,36653.31545000006,22862.948318000002,28508.0,21503.0,664.0,0.0,0.0,0.0,0.0
175,2016-01-08 07:00:00,54764.0,37845894.84201001,42225.40046000006,27012.10062600001,31668.0,22400.0,696.0,0.0,0.0,0.0,0.0
176,2016-01-08 08:00:00,56149.0,38695551.61242,44305.42234399999,26995.201384000018,32467.0,22866.0,816.0,0.0,0.0,0.0,0.0
177,2016-01-08 09:00:00,57075.0,39482749.602764964,46000.98022999997,26794.75947600001,33235.0,22926.0,914.0,0.0,0.0,0.0,0.0
178,2016-01-08 10:00:00,58328.0,40445110.50164998,48639.98825200002,27236.43473799999,34561.0,22961.0,806.0,0.0,0.0,0.0,0.0
179,2016-01-08 11:00:00,57165.0,39447941.82149998,46542.58043799998,26646.514402000033,33538.0,22932.0,695.0,0.0,0.0,0.0,0.0
180,2016-01-08 12:00:00,56317.0,38785463.62495501,44542.60964999997,25384.83568999999,32768.0,22853.0,696.0,0.0,0.0,0.0,0.0
181,2016-01-08 13:00:00,55596.0,38242722.96218999,44077.51161999999,24742.52193800002,32148.0,22770.0,678.0,0.0,0.0,0.0,0.0
182,2016-01-08 14:00:00,54264.0,37232233.17749998,40951.16047599998,24184.516894000015,31154.0,22418.0,692.0,0.0,0.0,0.0,0.0
183,2016-01-08 15:00:00,53301.0,36730721.35143,40031.61298599999,24204.441591999996,31069.0,21534.0,698.0,0.0,0.0,0.0,0.0
184,2016-01-08 16:00:00,53977.0,37176995.590035014,39955.740506,24707.637031999984,31266.0,22013.0,698.0,0.0,0.0,0.0,0.0
185,2016-01-08 17:00:00,56114.0,38579554.40239498,43136.921683999986,26099.824399999983,32963.0,22453.0,698.0,0.0,0.0,0.0,0.0
186,2016-01-08 18:00:00,56984.0,39246909.62549999,45402.19554399998,26577.674836000024,33761.0,22525.0,698.0,0.0,0.0,0.0,0.0
187,2016-01-08 19:00:00,54769.0,37476810.2535,41505.47949399998,25337.583824000012,31908.0,22163.0,698.0,0.0,0.0,0.0,0.0
